key,id,summary,status,issuetype,creator_name,assignee_name,created,updated,project_name,project_id,priority_name,priority_id,project_due_date,issue_url,today,days_old,year_updated,month_updated,year_created,month_created,last_updated_days,project_due_date_days,velocity,velocity_hours,velocity_days,target_end_date,bussiness_lead,planning_rank,portfolio_rank
DEVOPS-1564,70454,Connection to vpn through tunnelblick possibly not working. Cannot connect to jenkins,Done,Task,Ryan Hartman,Tom Terry,2021-04-12 10:43:36.818000-06:00,2021-04-12 14:40:27.224000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1564,2025-05-23 07:54:08.740054-06:00,1501,2021,4,2021,4,1501,-7773,0,3.9473350000000003,0,,Unknown,,
DEVOPS-1525,70207,Newsradio880.com Redirect,Done,Task,Zendesk Support for Jira,Tom Terry,2021-04-06 08:30:42.948000-06:00,2021-04-06 09:24:07.426000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1525,2025-05-23 07:54:08.749841-06:00,1507,2021,4,2021,4,1507,-7767,0,0.8901327777777778,0,,Unknown,,
DEVOPS-1513,70019,Create S3 Access for Matt Killen,Done,Task,Tom Terry,Tom Terry,2021-04-02 07:31:03.485000-06:00,2021-04-05 08:10:13.449000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1513,2025-05-23 07:54:08.759284-06:00,1512,2021,4,2021,4,1508,-7766,3,72.65276777777778,3,,Unknown,,
DEVOPS-1497,69652,Fusion Auth - sftp access,Done,Task,Former user,Tom Terry,2021-03-25 17:31:48.109000-06:00,2021-03-30 10:29:09.601000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1497,2025-05-23 07:54:08.768698-06:00,1519,2021,3,2021,3,1514,-7760,4,112.95597000000001,4,,Unknown,,
DEVOPS-971,64359,PostUp - sFTP,Done,Task,Former user,Tom Terry,2020-10-27 11:06:05.415000-06:00,2021-03-29 15:30:16.750000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-971,2025-05-23 07:54:08.778615-06:00,1668,2021,3,2020,10,1515,-7759,153,3676.403148611111,153,,Unknown,,
DEVOPS-1363,68302,VPN Access Request for Unity Aardvark Environments,Done,Task,Victoria Benecke,Tom Terry,2021-02-19 15:27:22.968000-07:00,2021-03-29 10:11:16.171000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1363,2025-05-23 07:54:08.788373-06:00,1553,2021,3,2021,2,1515,-7759,37,905.7314452777779,37,,Unknown,,
DEVOPS-1498,69661,AWS S3 access,Done,Task,Zendesk Support for Jira,Tom Terry,2021-03-26 09:09:44.887000-06:00,2021-03-26 15:26:51.811000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1498,2025-05-23 07:54:08.798119-06:00,1518,2021,3,2021,3,1518,-7756,0,6.285256666666666,0,,Unknown,,
DEVOPS-1471,69179,Requesting more AWS access,Done,Task,Randall Puterbaugh,Tom Terry,2021-03-16 11:13:57.297000-06:00,2021-03-26 14:51:21.252000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1471,2025-05-23 07:54:08.807970-06:00,1528,2021,3,2021,3,1518,-7756,10,243.6233208333333,10,,Unknown,,
DEVOPS-1339,68174,Access needed for Aardvark VPNs for WOPR team,Done,Task,Keith.Sherwood,Tom Terry,2021-02-18 08:34:04.957000-07:00,2021-03-25 10:06:21.343000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1339,2025-05-23 07:54:08.817358-06:00,1554,2021,3,2021,2,1519,-7755,35,840.537885,35,,Unknown,,
DEVOPS-1492,69541,Fix VPN to Aardvark testing,Done,Task,Tom Terry,Tom Terry,2021-03-24 09:08:05.575000-06:00,2021-03-24 09:09:17.331000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1492,2025-05-23 07:54:08.826463-06:00,1520,2021,3,2021,3,1520,-7754,0,0.019932222222222223,0,,Unknown,,
DEVOPS-1491,69540,VPN Access Request (via ZenDesk),Done,Task,Zendesk Support for Jira,Tom Terry,2021-03-24 08:50:55.322000-06:00,2021-03-24 08:57:26.843000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1491,2025-05-23 07:54:08.836304-06:00,1520,2021,3,2021,3,1520,-7754,0,0.10875583333333334,0,,Unknown,,
DEVOPS-1488,69485,New VPN Users,Done,Task,Ben Bonora,Tom Terry,2021-03-23 10:27:16.893000-06:00,2021-03-24 08:18:59.770000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1488,2025-05-23 07:54:08.845826-06:00,1521,2021,3,2021,3,1520,-7754,0,21.861910277777778,0,,Unknown,,
DEVOPS-936,64159,Redirect V2: Setup SSL management,Will Not Do,Task,Mike Admire,Tom Terry,2020-10-22 07:54:21.585000-06:00,2021-03-23 14:03:00.139000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-936,2025-05-23 07:54:08.856329-06:00,1673,2021,3,2020,10,1521,-7753,152,3654.1440427777775,152,,Unknown,,
DEVOPS-935,64158,Redirect V2: Create Lambda redirect service,Done,Task,Mike Admire,Tom Terry,2020-10-22 07:54:07.636000-06:00,2021-03-23 14:02:23.011000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-935,2025-05-23 07:54:08.865736-06:00,1674,2021,3,2020,10,1521,-7753,152,3654.1376041666667,152,,Unknown,,
DEVOPS-1487,69439,Setup VPN Access,Done,Task,Mike Admire,Tom Terry,2021-03-22 13:43:50.088000-06:00,2021-03-23 07:43:36.152000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1487,2025-05-23 07:54:08.876473-06:00,1522,2021,3,2021,3,1522,-7753,0,17.99612888888889,0,,Unknown,,
DEVOPS-1485,69426,Entercom VPN Access for new Hire,Done,Task,Matt Osminer,Tom Terry,2021-03-22 07:20:19.102000-06:00,2021-03-22 08:33:01.994000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1485,2025-05-23 07:54:08.888467-06:00,1523,2021,3,2021,3,1522,-7752,0,1.2119144444444443,0,,Unknown,,
DEVOPS-1470,69174,VPN Access for Ramandeep Kaur,Done,Task,Matt Osminer,Tom Terry,2021-03-16 10:41:23.006000-06:00,2021-03-17 13:18:35.511000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1470,2025-05-23 07:54:08.899696-06:00,1528,2021,3,2021,3,1527,-7747,1,26.62014027777778,1,,Unknown,,
DEVOPS-1422,68753,S3 Bucket Access Denied ,Done,Task,Zendesk Support for Jira,Tom Terry,2021-03-03 09:09:16.883000-07:00,2021-03-16 10:44:58.106000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1422,2025-05-23 07:54:08.910801-06:00,1541,2021,3,2021,3,1528,-7746,13,312.59478416666667,13,,Unknown,,
DEVOPS-1183,66993,Unity - Dev needs access to prod DB,Done,Story,Nick Renford,Tom Terry,2021-01-19 12:48:48.231000-07:00,2021-03-16 07:28:54.608000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1183,2025-05-23 07:54:08.921758-06:00,1584,2021,3,2021,1,1529,-7746,55,1337.6684380555557,55,,Unknown,,
DEVOPS-1467,69069,Add new user to VPN for Aardvark,Done,Task,Sabrina Szymczak,Tom Terry,2021-03-12 07:52:50.617000-07:00,2021-03-12 07:54:17.703000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1467,2025-05-23 07:54:08.932925-06:00,1532,2021,3,2021,3,1532,-7742,0,0.024190555555555555,0,,Unknown,,
DEVOPS-1437,68890,Give Ron Porch VPN access,Done,Task,Matt Macchia,Tom Terry,2021-03-08 09:53:53.760000-07:00,2021-03-08 13:01:02.453000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1437,2025-05-23 07:54:08.944266-06:00,1536,2021,3,2021,3,1536,-7738,0,3.1190813888888886,0,,Unknown,,
DEVOPS-1435,68857,CBS Sports Radio Domain re-direct update,Done,Task,Zendesk Support for Jira,Tom Terry,2021-03-05 10:53:09.989000-07:00,2021-03-05 13:12:16.717000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1435,2025-05-23 07:54:08.955557-06:00,1539,2021,3,2021,3,1539,-7735,0,2.318535555555555,0,,Unknown,,
DEVOPS-1434,68846,102jamz.com,Done,Task,Zendesk Support for Jira,Tom Terry,2021-03-05 09:46:48.820000-07:00,2021-03-05 10:18:24.153000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1434,2025-05-23 07:54:08.966433-06:00,1539,2021,3,2021,3,1539,-7735,0,0.526481388888889,0,,Unknown,,
DEVOPS-1354,68261,Access to Aardvark Dev site,Done,Task,Former user,Tom Terry,2021-02-19 08:03:52.546000-07:00,2021-03-02 14:54:34.801000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1354,2025-05-23 07:54:08.977058-06:00,1553,2021,3,2021,2,1542,-7732,11,270.84507083333335,11,,Unknown,,
DEVOPS-1205,67136,Shareshift Down,Done,Task,Zendesk Support for Jira,Tom Terry,2021-01-21 14:56:12.316000-07:00,2021-03-01 08:58:51.827000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1205,2025-05-23 07:54:08.986377-06:00,1582,2021,3,2021,1,1543,-7731,38,930.0443086111111,38,,Unknown,,
DEVOPS-1261,67737,Shareshift Media Mix Marking tool not working properly,Done,Task,Zendesk Support for Jira,Tom Terry,2021-02-03 14:23:23.448000-07:00,2021-03-01 08:58:48.354000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1261,2025-05-23 07:54:08.996033-06:00,1569,2021,3,2021,2,1543,-7731,25,618.5902516666666,25,,Unknown,,
DEVOPS-1373,68436,Investigate Aviatrix Tor Traffic Alerts from GuardDuty,Done,Task,Tom Terry,Tom Terry,2021-02-24 13:26:49.532000-07:00,2021-03-01 08:58:08.163000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1373,2025-05-23 07:54:09.005615-06:00,1548,2021,3,2021,2,1543,-7731,4,115.52184194444445,4,,Unknown,,
DEVOPS-1370,68389,Redirect Domain DNS Record to new site for Pizzadelphiafest.com,Done,Task,Zendesk Support for Jira,Tom Terry,2021-02-23 16:59:55.725000-07:00,2021-02-25 16:34:30.393000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1370,2025-05-23 07:54:09.015230-06:00,1549,2021,2,2021,2,1547,-7727,1,47.57629666666667,1,,Unknown,,
DEVOPS-1386,68538,CBS Sports Radio > ReiterThanYou.com re-direct change,Done,Task,Zendesk Support for Jira,Tom Terry,2021-02-25 16:30:50.720000-07:00,2021-02-25 16:32:55.438000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1386,2025-05-23 07:54:09.024442-06:00,1547,2021,2,2021,2,1547,-7727,0,0.03464388888888889,0,,Unknown,,
DEVOPS-1383,68501,Create VPN access for these folks,Done,Task,Matt Macchia,Tom Terry,2021-02-25 11:52:55.324000-07:00,2021-02-25 13:58:27.018000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1383,2025-05-23 07:54:09.033961-06:00,1547,2021,2,2021,2,1547,-7727,0,2.0921372222222225,0,,Unknown,,
DEVOPS-1381,68498,Create access file for Open VPN ,Done,Task,Nina Mischenko,Tom Terry,2021-02-25 11:45:36.078000-07:00,2021-02-25 12:53:42.731000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1381,2025-05-23 07:54:09.043496-06:00,1547,2021,2,2021,2,1547,-7727,0,1.1351813888888889,0,,Unknown,,
DEVOPS-1167,66797,Set up cert for PostUp,Done,Story,Former user,Tom Terry,2021-01-13 12:23:54.913000-07:00,2021-02-24 09:12:16.829000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1167,2025-05-23 07:54:09.053091-06:00,1590,2021,2,2021,1,1548,-7726,41,1004.8060877777779,41,,Unknown,,
DEVOPS-1365,68326,VPN Access for Monika on new laptop,Done,Task,Monika Spielman,Tom Terry,2021-02-22 14:39:32.004000-07:00,2021-02-23 14:05:10.421000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1365,2025-05-23 07:54:09.062936-06:00,1550,2021,2,2021,2,1549,-7725,0,23.427338055555555,0,,Unknown,,
DEVOPS-1340,68192,PNCAchieversBaltimore.com Redirect,Done,Task,Zendesk Support for Jira,Tom Terry,2021-02-18 09:19:30.354000-07:00,2021-02-19 09:42:39.022000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1340,2025-05-23 07:54:09.073131-06:00,1554,2021,2,2021,2,1553,-7721,1,24.385741111111113,1,,Unknown,,
DEVOPS-1265,67796,Create VPN access for these folks,Done,Task,Matt Macchia,Tom Terry,2021-02-04 11:44:33.353000-07:00,2021-02-10 09:28:42.154000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1265,2025-05-23 07:54:09.082689-06:00,1568,2021,2,2021,2,1562,-7712,5,141.73577805555556,5,,Unknown,,
DEVOPS-1243,67525,WLKK-HD2 Brand Change - http://1077thelake.com - Redirect,Done,Task,Amy Van Hook,Tom Terry,2021-01-29 09:15:20.078000-07:00,2021-01-31 21:01:13.106000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1243,2025-05-23 07:54:09.091814-06:00,1574,2021,1,2021,1,1572,-7703,2,59.76473,2,,Unknown,,
DEVOPS-1237,67512,Add HTTPS certificate to domain www.nepabridalshow.com,Done,Task,Tony Senes,Tom Terry,2021-01-28 14:15:12.922000-07:00,2021-01-29 13:31:57.013000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1237,2025-05-23 07:54:09.103365-06:00,1575,2021,1,2021,1,1574,-7700,0,23.278914166666667,0,,Unknown,,
DEVOPS-1239,67521,URGENT: Vanity domain SSL cert not working - http://alt1075lv.com,Done,Task,Amy Van Hook,Tom Terry,2021-01-29 08:47:41.229000-07:00,2021-01-29 13:30:17.599000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1239,2025-05-23 07:54:09.113355-06:00,1574,2021,1,2021,1,1574,-7700,0,4.710102777777777,0,,Unknown,,
DEVOPS-1230,67430,fix wilknewsradio.com redirect,Done,Task,Zendesk Support for Jira,Tom Terry,2021-01-27 10:45:53.033000-07:00,2021-01-27 10:46:34.502000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1230,2025-05-23 07:54:09.122943-06:00,1576,2021,1,2021,1,1576,-7698,0,0.011519166666666667,0,,Unknown,,
DEVOPS-930,64116,Nginx 1.16 Upgrade,Will Not Do,Task,Tom Terry,Tom Terry,2020-10-21 09:31:08.541000-06:00,2021-01-26 08:29:23.142000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-930,2025-05-23 07:54:09.131970-06:00,1674,2021,1,2020,10,1577,-7697,96,2327.9707224999997,96,,Unknown,,
DEVOPS-931,64130,Add contractors to VPN to access jenkins.radio.com,Done,Task,Eric Paul,Tom Terry,2020-10-21 12:28:40.908000-06:00,2021-01-26 08:28:36.576000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-931,2025-05-23 07:54:09.141323-06:00,1674,2021,1,2020,10,1577,-7697,96,2324.9987966666667,96,,Unknown,,
DEVOPS-1222,67300,watchDA.com ,Done,Task,Zendesk Support for Jira,Tom Terry,2021-01-26 08:03:54.081000-07:00,2021-01-26 08:25:57.964000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1222,2025-05-23 07:54:09.150849-06:00,1577,2021,1,2021,1,1577,-7697,0,0.36774527777777777,0,,Unknown,,
DEVOPS-1217,67253,v-103.com vanity URL ,Done,Task,Zendesk Support for Jira,Tom Terry,2021-01-25 10:27:29.813000-07:00,2021-01-25 11:53:34.344000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1217,2025-05-23 07:54:09.160088-06:00,1578,2021,1,2021,1,1578,-7696,0,1.4345919444444444,0,,Unknown,,
DEVOPS-1132,66434,VPN access for Ryan Hartman,Done,Task,Dan Shepard,Tom Terry,2021-01-05 08:20:34.780000-07:00,2021-01-06 12:41:03.607000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1132,2025-05-23 07:54:09.169522-06:00,1598,2021,1,2021,1,1597,-7677,1,28.341340833333334,1,,Unknown,,
DEVOPS-1112,66068,Rebuild Aviatrix Controller with unique aws key,Done,Task,Tom Terry,Tom Terry,2020-12-18 09:21:39.820000-07:00,2020-12-31 15:52:28.717000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1112,2025-05-23 07:54:09.178721-06:00,1616,2020,12,2020,12,1603,-7671,13,318.51358250000004,13,,Unknown,,
DEVOPS-1110,66057,aws-management-key security remediation,Done,Task,Tom Terry,Tom Terry,2020-12-17 19:07:40.969000-07:00,2020-12-22 07:43:11.742000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1110,2025-05-23 07:54:09.188078-06:00,1617,2020,12,2020,12,1612,-7662,4,108.59188138888888,4,,Unknown,,
DEVOPS-1113,66072,Add David Caballero to vpn,Done,Task,Tom Terry,Tom Terry,2020-12-18 10:42:59.517000-07:00,2020-12-18 10:44:42.343000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1113,2025-05-23 07:54:09.197352-06:00,1616,2020,12,2020,12,1616,-7658,0,0.028562777777777777,0,,Unknown,,
DEVOPS-1100,66000,PW reset in AWS for Megan Smith,Done,Task,Tom Terry,Tom Terry,2020-12-16 08:59:08.524000-07:00,2020-12-16 08:59:23.217000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1100,2025-05-23 07:54:09.206645-06:00,1618,2020,12,2020,12,1618,-7656,0,0.004081388888888889,0,,Unknown,,
DEVOPS-1099,65999,PW reset for Jennifer Pearson,Done,Task,Tom Terry,Tom Terry,2020-12-16 08:57:58.980000-07:00,2020-12-16 08:58:19.352000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1099,2025-05-23 07:54:09.216217-06:00,1618,2020,12,2020,12,1618,-7656,0,0.005658888888888889,0,,Unknown,,
DEVOPS-949,64280,Add route to appropriate profile to establish vpn peering connection for lodge vpc,Done,Task,Eric Paul,Tom Terry,2020-10-23 15:19:36.705000-06:00,2020-12-14 17:43:54.443000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-949,2025-05-23 07:54:09.225379-06:00,1672,2020,12,2020,10,1620,-7655,52,1251.404927222222,52,,Unknown,,
DEVOPS-996,64868,Add route to appropriate profile to establish vpn peering connection for lodge nonprod vpc,Done,Task,Eric Paul,Tom Terry,2020-11-10 15:37:40.769000-07:00,2020-12-14 17:42:21.231000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-996,2025-05-23 07:54:09.235149-06:00,1654,2020,12,2020,11,1620,-7655,34,818.077906111111,34,,Unknown,,
DEVOPS-1070,65652,Create a read-only user in brooklyn MSSQL Server,Done,Task,Raymond DeRoo,Tom Terry,2020-12-05 21:05:49.425000-07:00,2020-12-09 13:03:59.971000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1070,2025-05-23 07:54:09.245057-06:00,1629,2020,12,2020,12,1625,-7649,3,87.9695961111111,3,,Unknown,,
DEVOPS-1080,65785,Reset Password for AWS workspace for Mahmood Sulthan,Done,Task,Tom Terry,Tom Terry,2020-12-09 08:43:14.619000-07:00,2020-12-09 08:47:19.991000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1080,2025-05-23 07:54:09.254600-06:00,1625,2020,12,2020,12,1625,-7649,0,0.0681588888888889,0,,Unknown,,
DEVOPS-1072,65655,Update redirect for upstatecraftbeer.com,Done,Task,Zendesk Support for Jira,Tom Terry,2020-12-07 08:43:14.365000-07:00,2020-12-07 14:47:50.157000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1072,2025-05-23 07:54:09.264075-06:00,1627,2020,12,2020,12,1627,-7647,0,6.076608888888889,0,,Unknown,,
DEVOPS-1025,65195,VPN Access for Unity,Done,Task,Matt Macchia,Tom Terry,2020-11-19 14:15:47.280000-07:00,2020-12-04 09:12:41.871000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1025,2025-05-23 07:54:09.273482-06:00,1645,2020,12,2020,11,1630,-7644,14,354.94849750000003,14,,Unknown,,
DEVOPS-1050,65470,sftp setup M1,Done,Task,Former user,Tom Terry,2020-12-01 10:06:04.707000-07:00,2020-12-01 14:30:40.259000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1050,2025-05-23 07:54:09.282948-06:00,1633,2020,12,2020,12,1633,-7641,0,4.409875555555556,0,,Unknown,,
DEVOPS-1035,61116,Upgrade Aviatrix software,Done,Task,Tom Terry,Tom Terry,2020-07-30 09:00:32.991000-06:00,2020-11-23 09:18:24.951000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1035,2025-05-23 07:54:09.291977-06:00,1757,2020,11,2020,7,1641,-7633,116,2785.297766666667,116,,Unknown,,
DEVOPS-1023,65159,Charlotte Market Vanity Domains - update TTLs,Done,Task,Amy Van Hook,Tom Terry,2020-11-18 14:31:45.604000-07:00,2020-11-20 08:17:10.393000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1023,2025-05-23 07:54:09.301159-06:00,1646,2020,11,2020,11,1644,-7630,1,41.75688583333333,1,,Unknown,,
DEVOPS-1000,64895,set shopentercomkc.com dns to Network Solutions,Done,Task,Tom Terry,Tom Terry,2020-11-11 11:28:42.036000-07:00,2020-11-17 13:34:45.610000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1000,2025-05-23 07:54:09.310817-06:00,1653,2020,11,2020,11,1647,-7627,6,146.10099277777778,6,,Unknown,,
